time,taxonomy,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,dropout_length,dropout_zscore,dropout_sma25
1645318219,normal,a8c313,35.50227278369968,-96.73128817943814,67.50203193856102,349.4608162713717,-1.95072,N66399  ,False,False,False,,1059.18,1127.76,1645318215.609,1645318215.609,0.0,-0.24395551266173623,0.8711199951171875
1645318220,normal,a8c313,35.50227278369968,-96.73128817943814,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1059.18,1120.14,1645318215.609,1645318219.626,4.016999959945679,1.7680612144665,0.9900799942016602
1645318221,normal,a8c313,35.505340576171875,-96.73192977905272,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318220.654,1645318220.654,1.0280001163482666,0.2709445247309591,0.9955599975585937
1645318222,normal,a8c313,35.50567109706038,-96.73198943442486,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318221.112,1645318221.112,0.45799994468688965,-0.0145545769081072,0.9722399997711182
1645318223,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,1.0439999103546143,0.27895842901086176,0.9782800006866456
1645318224,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.9364799976348877
1645318225,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.8944399929046631
1645318226,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.8944399929046631
1645318227,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.8111999988555908
1645318228,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.769079999923706
1645318229,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.7274399948120117
1645318230,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.6917599964141846
1645318231,normal,a8c313,35.50634765625,-96.73215866088869,67.91635055869348,349.96687944566884,-1.6256000000000002,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318222.156,0.0,-0.24395551266173623,0.6501199913024902
1645318232,normal,a8c313,35.50634765625,-96.73215866088869,66.79456581170874,347.9977051012163,-0.32512,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318231.098,8.942000150680542,4.23487298038006,0.9658400058746338
1645318233,normal,a8c313,35.50634765625,-96.73215866088869,66.79456581170874,347.9977051012163,-0.32512,N66399  ,False,False,False,,1051.56,1112.52,1645318222.156,1645318231.098,0.0,-0.24395551266173623,0.9241600036621094
1645318234,normal,a8c313,35.51302635063559,-96.73380100980718,66.68948517293023,348.430027952098,-0.65024,N66399  ,False,False,False,,1043.94,1104.9,1645318233.625,1645318233.626,2.5279998779296875,1.0222576044131897,1.0252799987792969
1645318235,normal,a8c313,35.51302635063559,-96.73380100980718,66.68948517293023,348.430027952098,-0.97536,N66399  ,False,False,False,,1043.94,1104.9,1645318233.625,1645318234.518,0.8919999599456787,0.20282538300765088,0.9829999923706054
1645318236,normal,a8c313,35.514236708818856,-96.73409319938496,66.5882132854197,348.8636905688183,-1.30048,N66399  ,False,False,False,,1036.3200000000002,1104.9,1645318235.558,1645318235.558,1.0400002002716064,0.27695507235890304,0.9830399990081787
1645318237,normal,a8c313,35.514236708818856,-96.73409319938496,66.5882132854197,348.8636905688183,-1.30048,N66399  ,False,False,False,,1036.3200000000002,1104.9,1645318235.558,1645318235.558,0.0,-0.24395551266173623,0.9473200035095215
1645318238,normal,a8c313,35.515028096861755,-96.73426851313164,66.5882132854197,348.8636905688183,-2.27584,N66399  ,False,False,False,,1036.3200000000002,1097.2800000000002,1645318237.045,1645318237.94,2.381999969482422,0.9491298322239509,1.0003600025177002
1645318239,normal,a8c313,35.515028096861755,-96.73426851313164,66.5882132854197,348.8636905688183,-2.27584,N66399  ,False,False,False,,1036.3200000000002,1097.2800000000002,1645318237.045,1645318237.94,0.0,-0.24395551266173623,0.982519998550415
1645318240,normal,a8c313,35.515028096861755,-96.73426851313164,66.5882132854197,348.8636905688183,-2.27584,N66399  ,False,False,False,,1036.3200000000002,1097.2800000000002,1645318237.045,1645318237.94,0.0,-0.24395551266173623,0.982519998550415
1645318241,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318240.483,2.5429999828338623,1.0297707889481196,0.99496000289917
1645318242,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,1.4909999370574951,0.5028497757175535,1.0546000003814697
1645318243,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,1.0546000003814697
1645318244,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,1.0546000003814697
1645318245,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,0.8939200019836426
1645318246,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,0.8527999973297119
1645318247,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,0.8344799995422363
1645318248,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,0.7927200031280518
1645318249,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,0.7927200031280518
1645318250,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,0.7927200031280518
1645318251,normal,a8c313,35.51710510253906,-96.73479080200195,66.99633266191934,349.38034472384487,-2.60096,N66399  ,False,False,False,,1028.7,1097.2800000000002,1645318240.483,1645318241.974,0.0,-0.24395551266173623,0.7927200031280518
1645318252,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,9.831000089645386,4.680151239142461,1.1859600067138671
1645318253,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,1.1859600067138671
1645318254,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,1.1859600067138671
1645318255,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,1.1859600067138671
1645318256,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,1.1859600067138671
1645318257,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.8282800006866455
1645318258,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.8282800006866455
1645318259,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.727160005569458
1645318260,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.6914800071716308
1645318261,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.6498799991607666
1645318262,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.6498799991607666
1645318263,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.5546000003814697
1645318264,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.5546000003814697
1645318265,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.5546000003814697
1645318266,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.4528800010681152
1645318267,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318268,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318269,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318270,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318271,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318272,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318273,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318274,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318275,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318276,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.39324000358581546
1645318277,normal,a8c313,35.52354715638241,-96.73625540226064,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,1013.46,1074.42,1645318251.211,1645318251.805,0.0,-0.24395551266173623,0.0
1645318278,normal,a8c313,35.53928181276483,-96.74040449426528,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,990.6,1074.42,1645318277.73,1645318277.73,25.924999952316284,12.741240921237274,1.0369999980926514
1645318279,normal,a8c313,35.53928181276483,-96.74040449426528,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,990.6,1074.42,1645318277.73,1645318277.73,0.0,-0.24395551266173623,1.0369999980926514
1645318280,normal,a8c313,35.53928181276483,-96.74040449426528,68.007862389438,349.54009090707086,-1.95072,N66399  ,False,False,False,,990.6,1074.42,1645318277.73,1645318277.73,0.0,-0.24395551266173623,1.0369999980926514
1645318281,normal,a8c313,35.53928181276483,-96.74040449426528,66.01340917838873,346.93844891667186,-1.95072,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318280.554,2.8239998817443848,1.1705167442796602,1.1499599933624267
1645318282,normal,a8c313,35.53928181276483,-96.74040449426528,66.01340917838873,346.93844891667186,-1.95072,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318280.554,0.0,-0.24395551266173623,1.1499599933624267
1645318283,normal,a8c313,35.53928181276483,-96.74040449426528,66.6319180752403,346.6075022462489,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318282.486,1.9320001602172852,0.7237359680282901,1.227239999771118
1645318284,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.7539999485015869,0.13370456295836328,1.2573999977111816
1645318285,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318286,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318287,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318288,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318289,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318290,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318291,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318292,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318293,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318294,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318295,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318296,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318297,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318298,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318299,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318300,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318301,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318302,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,1.2573999977111816
1645318303,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.22039999961853027
1645318304,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.22039999961853027
1645318305,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.22039999961853027
1645318306,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.10744000434875488
1645318307,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.10744000434875488
1645318308,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.030159997940063476
1645318309,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.0
1645318310,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.0
1645318311,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.0
1645318312,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.0
1645318313,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.0
1645318314,normal,a8c313,35.53928181276483,-96.74040449426528,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,990.6,1051.56,1645318277.73,1645318283.24,0.0,-0.24395551266173623,0.0
1645318315,normal,a8c313,35.560272216796875,-96.74692153930664,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,937.26,1051.56,1645318314.112,1645318314.112,30.871999979019165,15.21907186524471,1.2348799991607666
1645318316,normal,a8c313,35.56086730957031,-96.74715042114258,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,937.26,1051.56,1645318315.154,1645318315.154,1.0420000553131104,0.2779567506848824,1.276560001373291
1645318317,normal,a8c313,35.56086730957031,-96.74715042114258,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,937.26,1051.56,1645318315.154,1645318315.154,0.0,-0.24395551266173623,1.276560001373291
1645318318,normal,a8c313,35.56086730957031,-96.74715042114258,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,937.26,1051.56,1645318315.154,1645318315.154,0.0,-0.24395551266173623,1.276560001373291
1645318319,normal,a8c313,35.56086730957031,-96.74715042114258,66.7529498731167,346.1779453642683,-2.60096,N66399  ,False,False,False,,937.26,1051.56,1645318315.154,1645318315.154,0.0,-0.24395551266173623,1.276560001373291
1645318320,normal,a8c313,35.56086730957031,-96.74715042114258,65.293868033314,343.9925957039002,-0.97536,N66399  ,False,False,False,,937.26,998.22,1645318315.154,1645318319.927,4.773000001907349,2.146723087830596,1.467480001449585
1645318321,normal,a8c313,35.56086730957031,-96.74715042114258,65.293868033314,343.9925957039002,-0.97536,N66399  ,False,False,False,,937.26,998.22,1645318315.154,1645318319.927,0.0,-0.24395551266173623,1.467480001449585
1645318322,normal,a8c313,35.56086730957031,-96.74715042114258,65.293868033314,343.9925957039002,-0.97536,N66399  ,False,False,False,,937.26,998.22,1645318315.154,1645318319.927,0.0,-0.24395551266173623,1.467480001449585
1645318323,normal,a8c313,35.56086730957031,-96.74715042114258,65.293868033314,343.9925957039002,-0.97536,N66399  ,False,False,False,,937.26,998.22,1645318315.154,1645318319.927,0.0,-0.24395551266173623,1.467480001449585
1645318324,normal,a8c313,35.56086730957031,-96.74715042114258,65.293868033314,343.9925957039002,-0.97536,N66399  ,False,False,False,,937.26,998.22,1645318315.154,1645318319.927,0.0,-0.24395551266173623,1.467480001449585
1645318325,normal,a8c313,35.56086730957031,-96.74715042114258,65.293868033314,343.9925957039002,-1.30048,N66399  ,False,False,False,,937.26,998.22,1645318315.154,1645318324.544,4.616999864578247,2.0685864463393924,1.652159996032715
1645318326,normal,a8c313,35.56086730957031,-96.74715042114258,65.293868033314,343.9925957039002,-1.30048,N66399  ,False,False,False,,937.26,998.22,1645318315.154,1645318324.544,0.0,-0.24395551266173623,1.652159996032715
1645318327,normal,a8c313,35.56732177734375,-96.74938201904295,65.293868033314,343.9925957039002,-1.6256000000000002,N66399  ,False,False,False,,922.02,998.22,1645318326.496,1645318326.496,1.9520001411437988,0.7337534677961854,1.7302400016784667
1645318328,normal,a8c313,35.56787109375,-96.7496109008789,65.293868033314,343.9925957039002,-1.6256000000000002,N66399  ,False,False,False,,922.02,998.22,1645318327.538,1645318327.538,1.0420000553131104,0.2779567506848824,1.7719200038909912
1645318329,normal,a8c313,35.56787109375,-96.7496109008789,65.43760034888565,343.55962047831986,-1.6256000000000002,N66399  ,False,False,False,,922.02,982.98,1645318327.538,1645318328.432,0.8939998149871826,0.20382706133363024,1.8076799964904786
1645318330,normal,a8c313,35.56787109375,-96.7496109008789,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,922.02,982.98,1645318327.538,1645318329.476,1.0440001487731934,0.2789585484288787,1.8494400024414062
1645318331,normal,a8c313,35.56787109375,-96.7496109008789,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,922.02,982.98,1645318327.538,1645318329.476,0.0,-0.24395551266173623,1.8494400024414062
1645318332,normal,a8c313,35.56787109375,-96.7496109008789,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,922.02,982.98,1645318327.538,1645318329.476,0.0,-0.24395551266173623,1.8494400024414062
1645318333,normal,a8c313,35.56787109375,-96.7496109008789,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,922.02,982.98,1645318327.538,1645318329.476,0.0,-0.24395551266173623,1.8494400024414062
1645318334,normal,a8c313,35.57144940909693,-96.7509233190658,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,914.4,982.98,1645318333.788,1645318333.788,4.312000036239624,1.9158195151699808,2.0219200038909912
1645318335,normal,a8c313,35.57144940909693,-96.7509233190658,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,914.4,982.98,1645318333.788,1645318333.788,0.0,-0.24395551266173623,2.0219200038909912
1645318336,normal,a8c313,35.5726318359375,-96.75138473510742,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,906.78,982.98,1645318335.892,1645318335.892,2.1039998531341553,0.8098863943813794,2.1060799980163574
1645318337,normal,a8c313,35.5726318359375,-96.75138473510742,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,906.78,982.98,1645318335.892,1645318335.892,0.0,-0.24395551266173623,2.1060799980163574
1645318338,normal,a8c313,35.5726318359375,-96.75138473510742,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,906.78,982.98,1645318335.892,1645318335.892,0.0,-0.24395551266173623,2.1060799980163574
1645318339,normal,a8c313,35.5726318359375,-96.75138473510742,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,906.78,982.98,1645318335.892,1645318335.892,0.0,-0.24395551266173623,2.1060799980163574
1645318340,normal,a8c313,35.5726318359375,-96.75138473510742,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,906.78,982.98,1645318335.892,1645318335.892,0.0,-0.24395551266173623,0.8711999988555909
1645318341,normal,a8c313,35.5726318359375,-96.75138473510742,65.58505303304563,343.1285676156728,-1.95072,N66399  ,False,False,False,,906.78,982.98,1645318335.892,1645318335.892,0.0,-0.24395551266173623,0.8295199966430664
