time,epoch_time,taxonomy,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,dropout_length,mean,stdev,stdev_zscore,sma_window_size,sma,snr_rolling,mode,mode_dev,mode_dev_zscore
11,1645468863,normal,a0f7db,41.40229797363281,-78.69456898082387,40.64433184426719,269.2747757009407,2.60096,,False,False,False,,1036.3200000000002,1059.18,1645468853.833,1645468855.416,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.4968532676695686,1.0230000019073486,10.097163497211358,-0.10131558255839687
12,1645468864,normal,a0f7db,41.40229797363281,-78.69456898082387,40.64433184426719,269.2747757009407,2.60096,,False,False,False,,1036.3200000000002,1059.18,1645468853.833,1645468855.416,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.46850307386044643,1.0230000019073486,10.097163497211358,-0.10131558255839687
13,1645468865,normal,a0f7db,41.40229797363281,-78.69456898082387,40.64433184426719,269.2747757009407,2.60096,,False,False,False,,1036.3200000000002,1059.18,1645468853.833,1645468855.416,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.44451063489869624,1.0230000019073486,10.097163497211358,-0.10131558255839687
14,1645468866,normal,a0f7db,41.40229797363281,-78.69456898082387,39.66560071666027,267.0262689175199,2.60096,,False,False,False,,1036.3200000000002,1036.3200000000002,1645468853.833,1645468865.517,10.1010000705719,0.8448890625188749,4.747496029807328,1.9501906557661306,5,2.02020001411438,0.42386296095880055,1.0230000019073486,10.097163497211358,0.8990643829003778
15,1645468867,normal,a0f7db,41.40229797363281,-78.69456898082387,39.695613786358614,266.2847108945712,2.27584,,False,False,False,,1036.3200000000002,1043.94,1645468853.833,1645468866.677,1.1600000858306885,0.8448890625188749,4.747496029807328,0.0663914437345177,5,2.2522000312805175,0.3734468771467956,1.0230000019073486,10.097163497211358,0.013568175256464513
16,1645468868,normal,a0f7db,41.40229797363281,-78.69456898082387,39.695613786358614,266.2847108945712,2.27584,,False,False,False,,1036.3200000000002,1043.94,1645468853.833,1645468866.677,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,2.2522000312805175,0.39143980400987943,1.0230000019073486,10.097163497211358,-0.10131558255839687
17,1645468869,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,1.815999984741211,0.8448890625188749,4.747496029807328,0.20460552434848028,5,2.61540002822876,0.37720808434836695,1.0230000019073486,10.097163497211358,0.07853690623637753
18,1645468870,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,2.61540002822876,0.4093086898413521,1.0230000019073486,10.097163497211358,-0.10131558255839687
19,1645468871,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.5952000141143798,0.39593823216372703,1.0230000019073486,10.097163497211358,-0.10131558255839687
20,1645468872,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.3631999969482422,0.38379788995689346,1.0230000019073486,10.097163497211358,-0.10131558255839687
21,1645468873,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.3631999969482422,0.37270991631559597,1.0230000019073486,10.097163497211358,-0.10131558255839687
22,1645468874,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.3625305610651796,1.0230000019073486,10.097163497211358,-0.10131558255839687
23,1645468875,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.35314214286643203,1.0230000019073486,10.097163497211358,-0.10131558255839687
24,1645468876,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.3444472697962863,1.0230000019073486,10.097163497211358,-0.10131558255839687
25,1645468877,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.33636455255405595,1.0230000019073486,10.097163497211358,-0.10131558255839687
26,1645468878,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.328825375106822,1.0230000019073486,10.097163497211358,-0.10131558255839687
27,1645468879,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.32177142771548356,1.0230000019073486,10.097163497211358,-0.10131558255839687
28,1645468880,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.31515279837596033,1.0230000019073486,10.097163497211358,-0.10131558255839687
29,1645468881,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.3089264791884261,1.0230000019073486,10.097163497211358,-0.10131558255839687
30,1645468882,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.30305518509398105,1.0230000019073486,10.097163497211358,-0.10131558255839687
31,1645468883,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2975064105988584,1.0230000019073486,10.097163497211358,-0.10131558255839687
32,1645468884,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.29225166982098183,1.0230000019073486,10.097163497211358,-0.10131558255839687
33,1645468885,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2872658791880836,1.0230000019073486,10.097163497211358,-0.10131558255839687
34,1645468886,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2825268521845588,1.0230000019073486,10.097163497211358,-0.10131558255839687
35,1645468887,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.278014882877715,1.0230000019073486,10.097163497211358,-0.10131558255839687
36,1645468888,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.27371240035749206,1.0230000019073486,10.097163497211358,-0.10131558255839687
37,1645468889,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.26960368024775305,1.0230000019073486,10.097163497211358,-0.10131558255839687
38,1645468890,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.26567460247399327,1.0230000019073486,10.097163497211358,-0.10131558255839687
39,1645468891,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2619124467702008,1.0230000019073486,10.097163497211358,-0.10131558255839687
40,1645468892,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2583057191673724,1.0230000019073486,10.097163497211358,-0.10131558255839687
41,1645468893,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2548440040649464,1.0230000019073486,10.097163497211358,-0.10131558255839687
42,1645468894,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.25151783754358825,1.0230000019073486,10.097163497211358,-0.10131558255839687
43,1645468895,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.24831859840630371,1.0230000019073486,10.097163497211358,-0.10131558255839687
44,1645468896,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.24523841408862088,1.0230000019073486,10.097163497211358,-0.10131558255839687
45,1645468897,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.24227007909781104,1.0230000019073486,10.097163497211358,-0.10131558255839687
46,1645468898,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.23940698405599808,1.0230000019073486,10.097163497211358,-0.10131558255839687
47,1645468899,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.23664305375545178,1.0230000019073486,10.097163497211358,-0.10131558255839687
48,1645468900,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.23397269290382458,1.0230000019073486,10.097163497211358,-0.10131558255839687
49,1645468901,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2313907384559961,1.0230000019073486,10.097163497211358,-0.10131558255839687
50,1645468902,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.22889241760790435,1.0230000019073486,10.097163497211358,-0.10131558255839687
51,1645468903,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2264733106743491,1.0230000019073486,10.097163497211358,-0.10131558255839687
52,1645468904,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2241293181935528,1.0230000019073486,10.097163497211358,-0.10131558255839687
53,1645468905,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2218566317012416,1.0230000019073486,10.097163497211358,-0.10131558255839687
54,1645468906,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.219651707700092,1.0230000019073486,10.097163497211358,-0.10131558255839687
55,1645468907,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2175112444197048,1.0230000019073486,10.097163497211358,-0.10131558255839687
56,1645468908,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2154321610203168,1.0230000019073486,10.097163497211358,-0.10131558255839687
57,1645468909,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2134115789422623,1.0230000019073486,10.097163497211358,-0.10131558255839687
58,1645468910,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2114468051443431,1.0230000019073486,10.097163497211358,-0.10131558255839687
59,1645468911,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.20953531700910594,1.0230000019073486,10.097163497211358,-0.10131558255839687
60,1645468912,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.2076747487225908,1.0230000019073486,10.097163497211358,-0.10131558255839687
61,1645468913,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.20586287896130553,1.0230000019073486,10.097163497211358,-0.10131558255839687
62,1645468914,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.20409761974069204,1.0230000019073486,10.097163497211358,-0.10131558255839687
63,1645468915,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.202377006297782,1.0230000019073486,10.097163497211358,-0.10131558255839687
64,1645468916,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.20069918789657065,1.0230000019073486,10.097163497211358,-0.10131558255839687
65,1645468917,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.1990624194582782,1.0230000019073486,10.097163497211358,-0.10131558255839687
66,1645468918,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.19746505393043914,1.0230000019073486,10.097163497211358,-0.10131558255839687
67,1645468919,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.19590553531896124,1.0230000019073486,10.097163497211358,-0.10131558255839687
68,1645468920,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.1943823923161416,1.0230000019073486,10.097163497211358,-0.10131558255839687
69,1645468921,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.19289423246532011,1.0230000019073486,10.097163497211358,-0.10131558255839687
70,1645468922,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.191439736809567,1.0230000019073486,10.097163497211358,-0.10131558255839687
71,1645468923,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.19001765497765594,1.0230000019073486,10.097163497211358,-0.10131558255839687
72,1645468924,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.18862680066571244,1.0230000019073486,10.097163497211358,-0.10131558255839687
73,1645468925,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.1872660474774286,1.0230000019073486,10.097163497211358,-0.10131558255839687
74,1645468926,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.1859343250896906,1.0230000019073486,10.097163497211358,-0.10131558255839687
75,1645468927,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.18463061571396064,1.0230000019073486,10.097163497211358,-0.10131558255839687
76,1645468928,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.18335395082682052,1.0230000019073486,10.097163497211358,-0.10131558255839687
77,1645468929,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.18210340814581538,1.0230000019073486,10.097163497211358,-0.10131558255839687
78,1645468930,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.18087810882913652,1.0230000019073486,10.097163497211358,-0.10131558255839687
79,1645468931,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.17967721487982466,1.0230000019073486,10.097163497211358,-0.10131558255839687
80,1645468932,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.17849992673707063,1.0230000019073486,10.097163497211358,-0.10131558255839687
81,1645468933,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.17734548103888395,1.0230000019073486,10.097163497211358,-0.10131558255839687
82,1645468934,normal,a0f7db,41.40220642089844,-78.70156028053977,39.313755279217986,263.99099404250546,1.6256000000000002,,False,False,False,,1066.8,1074.4199999999998,1645468868.493,1645468868.493,0.0,0.8448890625188749,4.747496029807328,-0.1780115594389247,5,0.0,0.17621314854190223,1.0230000019073486,10.097163497211358,-0.10131558255839687
