time,epoch_time,taxonomy,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact
239,1645469091,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
240,1645469092,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
241,1645469093,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
242,1645469094,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
243,1645469095,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
244,1645469096,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
245,1645469097,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
246,1645469098,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
247,1645469099,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
248,1645469100,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
249,1645469101,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
250,1645469102,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
251,1645469103,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
252,1645469104,normal,a0f7db,41.376047942597985,-78.77865184437144,40.72239401319839,243.7586503478422,-2.27584,,False,False,False,,1066.8,1112.52,1645469045.263,1645469045.263
253,1645469105,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
254,1645469106,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
255,1645469107,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
256,1645469108,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
257,1645469109,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
258,1645469110,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
259,1645469111,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
260,1645469112,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
261,1645469113,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
262,1645469114,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
263,1645469115,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
264,1645469116,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
265,1645469117,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
266,1645469118,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
267,1645469119,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
268,1645469120,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
269,1645469121,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
270,1645469122,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
271,1645469123,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
272,1645469124,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
273,1645469125,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
274,1645469126,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
275,1645469127,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
276,1645469128,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
277,1645469129,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
278,1645469130,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
279,1645469131,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
280,1645469132,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
281,1645469133,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
282,1645469134,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
283,1645469135,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
284,1645469136,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
285,1645469137,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
286,1645469138,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
287,1645469139,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
288,1645469140,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
289,1645469141,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
290,1645469142,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
291,1645469143,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
292,1645469144,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
293,1645469145,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
294,1645469146,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
295,1645469147,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
296,1645469148,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
297,1645469149,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
298,1645469150,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
299,1645469151,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
300,1645469152,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
301,1645469153,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
302,1645469154,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
303,1645469155,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
304,1645469156,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
305,1645469157,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
306,1645469158,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
307,1645469159,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
308,1645469160,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
309,1645469161,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
310,1645469162,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
311,1645469163,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
312,1645469164,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
313,1645469165,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
314,1645469166,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
315,1645469167,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
316,1645469168,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
317,1645469169,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
318,1645469170,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
319,1645469171,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
320,1645469172,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
321,1645469173,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
322,1645469174,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
323,1645469175,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
324,1645469176,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
325,1645469177,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
326,1645469178,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
327,1645469179,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
328,1645469180,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
329,1645469181,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
330,1645469182,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
331,1645469183,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
332,1645469184,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
333,1645469185,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
334,1645469186,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
335,1645469187,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
336,1645469188,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
337,1645469189,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
338,1645469190,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
339,1645469191,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
340,1645469192,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
341,1645469193,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
342,1645469194,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
343,1645469195,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
344,1645469196,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
345,1645469197,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
346,1645469198,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
347,1645469199,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
348,1645469200,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
349,1645469201,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
350,1645469202,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
351,1645469203,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
352,1645469204,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
353,1645469205,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
354,1645469206,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
355,1645469207,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
356,1645469208,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
357,1645469209,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
358,1645469210,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
359,1645469211,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
360,1645469212,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
361,1645469213,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
362,1645469214,normal,a0f7db,41.376047942597985,-78.77865184437144,38.39076049856767,237.5876933816488,0.97536,,False,False,False,,1066.8,1066.8,1645469045.263,1645469104.076
363,1645469215,normal,a0f7db,41.376047942597985,-78.77865184437144,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469045.263,1645469214.54
364,1645469216,normal,a0f7db,41.376047942597985,-78.77865184437144,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469045.263,1645469214.54
365,1645469217,normal,a0f7db,41.35258483886719,-78.853759765625,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469216.599,1645469216.599
366,1645469218,normal,a0f7db,41.3525390625,-78.85430908203125,39.15861761112085,260.16643603579286,0.65024,,False,False,False,,1066.8,1066.8,1645469217.724,1645469217.724
367,1645469219,normal,a0f7db,41.35244595802436,-78.85480707341975,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469218.743,1645469218.743
368,1645469220,normal,a0f7db,41.35240173339844,-78.85504150390625,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469219.419,1645469219.419
369,1645469221,normal,a0f7db,41.35230630131091,-78.85574340820312,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469220.766,1645469220.766
370,1645469222,normal,a0f7db,41.35230630131091,-78.85574340820312,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469220.766,1645469220.766
371,1645469223,normal,a0f7db,41.35216664459745,-78.85661732066762,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469222.912,1645469222.912
372,1645469224,normal,a0f7db,41.35216664459745,-78.85661732066762,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469222.912,1645469222.912
373,1645469225,normal,a0f7db,41.35216664459745,-78.85661732066762,38.74415713961774,259.286876977209,0.0,,False,False,False,,1066.8,1066.8,1645469222.912,1645469222.912
374,1645469226,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842
375,1645469227,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842
376,1645469228,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842
377,1645469229,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842
378,1645469230,normal,a0f7db,41.35216664459745,-78.85661732066762,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469222.912,1645469225.842
379,1645469231,normal,a0f7db,41.35165456998146,-78.86036265980114,39.85198147451562,258.83511982245136,0.32512,,False,False,False,,1066.8,1066.8,1645469230.846,1645469230.846
380,1645469232,normal,a0f7db,41.35165456998146,-78.86036265980114,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469230.846,1645469231.408
381,1645469233,normal,a0f7db,41.351561465505824,-78.86117414994673,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469232.431,1645469232.431
382,1645469234,normal,a0f7db,41.351561465505824,-78.86117414994673,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469232.431,1645469232.431
383,1645469235,normal,a0f7db,41.3514404296875,-78.862060546875,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469234.259,1645469234.259
384,1645469236,normal,a0f7db,41.3514404296875,-78.862060546875,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469234.259,1645469234.259
385,1645469237,normal,a0f7db,41.3514404296875,-78.862060546875,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469234.259,1645469234.259
386,1645469238,normal,a0f7db,41.35125732421875,-78.86358642578125,39.85198147451562,258.83511982245136,0.32512,N16105  ,False,False,False,,1066.8,1066.8,1645469237.316,1645469237.316
387,1645469239,normal,a0f7db,41.351189047603285,-78.86429526589131,40.68012893277759,260.5376777919744,0.65024,N16105  ,False,False,False,,1066.8,1066.8,1645469238.918,1645469238.918
388,1645469240,normal,a0f7db,41.35111999511719,-78.86480712890625,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1066.8,1645469239.937,1645469239.937
389,1645469241,normal,a0f7db,41.35111999511719,-78.86480712890625,40.68012893277759,260.5376777919744,0.65024,N16105  ,False,False,False,,1066.8,1066.8,1645469239.937,1645469240.386
390,1645469242,normal,a0f7db,41.35104939088983,-78.86548128995031,40.17277352226665,260.4170552764674,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469241.285,1645469241.742
391,1645469243,normal,a0f7db,41.35104939088983,-78.86548128995031,40.17277352226665,260.4170552764674,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469241.285,1645469241.742
392,1645469244,normal,a0f7db,41.35089111328125,-78.86669921875,40.17277352226665,260.4170552764674,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469243.877,1645469243.877
393,1645469245,normal,a0f7db,41.35089111328125,-78.86669921875,40.26161141159156,259.695153531234,0.65024,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469243.877,1645469244.332
394,1645469246,normal,a0f7db,41.35089111328125,-78.86669921875,40.76786125091774,259.8244891569568,0.97536,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469243.877,1645469245.924
395,1645469247,normal,a0f7db,41.35066223144531,-78.8681640625,40.76786125091774,259.8244891569568,0.0,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469246.942,1645469246.942
396,1645469248,normal,a0f7db,41.35066223144531,-78.868408203125,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469247.53,1645469247.888
397,1645469249,normal,a0f7db,41.35063042074947,-78.86872725053269,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469248.093,1645469248.093
398,1645469250,normal,a0f7db,41.35053731627383,-78.86947631835938,40.68012893277759,260.5376777919744,1.30048,N16105  ,False,False,False,,1066.8,1074.4199999999998,1645469249.572,1645469249.572
